timestamp,usercount,instancecount,tootscount
1644530400,4941745,1182,558331227
1644534000,4941823,1182,558338558
1644537600,4941875,1182,558346186
1644541200,4941928,1182,558354564
1644544800,4941967,1181,558363005
1644548400,4942034,1181,558371571
1644552000,4942099,1182,558380923
1644555600,4942158,1181,558392018
1644559200,4942226,1180,558400810
1644562800,4942298,1180,558409844
1644566400,4942354,1180,558419730
1644570000,4942404,1179,558429743
1644573600,4942477,1180,558441243
1644577200,4942561,1180,558451920
1644580800,4942647,1182,558463789
1644584400,4942718,1181,558475462
1644588000,4942789,1181,558487666
1644591600,4942844,1181,558500210
1644595200,4942898,1181,558503287
1644598800,4942979,1180,558515412
1644602400,4943034,1180,558524526
1644606000,4943124,1179,558537255
1644609600,4943197,1178,558546763
1644613200,4943259,1178,558555613
1644616800,4943298,1177,558563503
1644620400,4943332,1177,558571499
1644624000,4943367,1178,558579601
1644627600,4943417,1177,558585291
1644631200,4943465,1178,558593488
1644634800,4943516,1178,558602089
1644638400,4943575,1178,558609297
1644642000,4943633,1177,558617133
1644645600,4943694,1176,558627835
1644649200,4943762,1176,558637204
1644652800,4943812,1178,558647061
1644656400,4943865,1179,558657602
1644660000,4943930,1178,558665895
1644663600,4943987,1178,558677179
1644667200,4944048,1179,558688905
1644670800,4944102,1179,558701973
1644674400,4944160,1178,558713150
1644678000,4944217,1178,558724789
1644681600,4944275,1178,558737455
1644685200,4944329,1178,558745656
1644688800,4944377,1179,558754320
1644692400,4944434,1180,558764430
1644696000,4944480,1180,558773159
1644699600,4944527,1180,558780950
1644703200,4944573,1180,558788497
1644706800,4944625,1179,558795298
1644710400,4944677,1179,558801295
1644714000,4944723,1179,558807250
1644717600,4944764,1178,558818299
1644721200,4944824,1177,558826850
1644724800,4944890,1176,558835678
1644728400,4944958,1176,558844566
1644732000,4944890,1177,558853603
1644735600,4943754,1176,558862186
1644739200,4943822,1175,558871703
1644742800,4943891,1174,558881496
1644746400,4943716,1176,558892385
1644750000,4943781,1178,558903498
1644753600,4943826,1177,558914410
1644757200,4943884,1178,558927389
1644760800,4943942,1179,558939905
1644764400,4944016,1181,558888099
1644768000,4944076,1181,558893398
1644771600,4944139,1181,558898921
1644775200,4944201,1181,558906733
1644778800,4944261,1181,558911532
1644782400,4944343,1182,558919274
1644786000,4944393,1182,558926836
1644789600,4944454,1180,558933728
1644793200,4944497,1181,558940299
1644796800,4944535,1181,558948390
1644800400,4944571,1181,558956979
1644804000,4944622,1182,558965859
1644807600,4944668,1181,558970466
1644811200,4944739,1181,558978227
1644814800,4944815,1181,558989679
1644818400,4944907,1180,558998477
1644822000,4944978,1180,559007907
1644825600,4945076,1181,559018162
1644829200,4945163,1181,559028690
1644832800,4945256,1181,559040176
1644836400,4945331,1182,559052431
1644840000,4945405,1182,559064803
1644843600,4945415,1182,559075269
1644847200,4945443,1181,559086480
1644850800,4945473,1181,559099352
1644854400,4945543,1181,559112656
1644858000,4945603,1181,559125191
1644861600,4945677,1181,559136541
1644865200,4945724,1180,559146565
1644868800,4945761,1180,559155805
1644872400,4945794,1180,559163637
1644876000,4945824,1181,559171192
1644879600,4945853,1180,559179129
1644883200,4945899,1180,559187344
1644886800,4945929,1180,559195726
1644890400,4945991,1179,559203690
1644894000,4946061,1179,559212836
1644897600,4946111,1178,559220234
1644901200,4946166,1178,559231042
1644904800,4946216,1176,559240093
1644908400,4946293,1176,559248949
1644912000,4946411,1175,559258985
1644915600,4946474,1177,559268769
1644919200,4946535,1177,559279766
1644922800,4946630,1178,559291478
1644926400,4946691,1178,559304074
1644930000,4946752,1178,559316535
1644933600,4946821,1177,559330083
1644937200,4946878,1178,559340901
1644940800,4946941,1177,559353460
1644944400,4947047,1179,559364756
1644948000,4947125,1181,559375509
1644951600,4947188,1182,559383836
1644955200,4947256,1183,559391543
1644958800,4947290,1182,559397860
1644962400,4947312,1182,559404909
1644966000,4947362,1182,559410426
1644969600,4947414,1182,559417460
1644973200,4947438,1182,559424920
1644976800,4947450,1182,559432273
1644980400,4947494,1181,559443511
1644984000,4947547,1181,559450942
1644987600,4947619,1180,559461329
1644991200,4947691,1180,559458875
1644994800,4947765,1181,559468971
1644998400,4947840,1181,559475270
1645002000,4947901,1181,559485729
1645005600,4947981,1182,559498608
1645009200,4948047,1182,559507929
1645012800,4948119,1182,559520936
1645016400,4948212,1182,559534178
1645020000,4948282,1181,559547989
1645023600,4948352,1181,559560768
1645027200,4948422,1180,559575299
1645030800,4948499,1181,559587003
1645034400,4948550,1181,559597835
1645038000,4948603,1181,559607753
1645041600,4948674,1181,559615368
1645045200,4948718,1181,559624099
1645048800,4948754,1181,559632157
1645052400,4948812,1180,559639596
1645056000,4948866,1180,559648226
1645059600,4948922,1178,559656088
1645063200,4948970,1178,559666545
1645066800,4949019,1178,559676468
1645070400,4949088,1178,559686257
1645074000,4949140,1178,559696494
1645077600,4949211,1178,559705776
1645081200,4949305,1178,559715732
1645084800,4949397,1178,559726354
1645088400,4949493,1179,559736915
1645092000,4949488,1178,559746021
1645095600,4949580,1179,559755653
1645099200,4949723,1178,559754130
1645102800,4949815,1179,559765791
1645106400,4949894,1178,559778148
1645110000,4949979,1177,559791408
1645113600,4950047,1177,559803949
1645117200,4950124,1177,559815916
1645120800,4950205,1177,559817688
1645124400,4950266,1177,559811861
1645128000,4950354,1177,559820084
1645131600,4950415,1177,559827895
1645135200,4950478,1178,559835398
1645138800,4950530,1176,559843203
1645142400,4950588,1178,559835318
1645146000,4950629,1178,559844659
1645149600,4950671,1178,559852700
1645153200,4950721,1178,559861166
1645156800,4950776,1177,559869224
1645160400,4950845,1178,559878375
1645164000,4950904,1178,559885199
1645167600,4950981,1179,559894361
1645171200,4951486,1179,559915644
1645174800,4952055,1179,559943727
1645178400,4952452,1179,559969175
1645182000,4952498,1179,559984976
1645185600,4952498,1178,559996754
1645189200,4952501,1178,560002360
1645192800,4952498,1179,560015517
1645196400,4952480,1181,560026783
1645200000,4952464,1178,560039072
1645203600,4952394,1180,560051061
1645207200,4952430,1181,560062567
1645210800,4952492,1182,560071196
1645214400,4952540,1181,560078551
1645218000,4952572,1181,560085680
1645221600,4952605,1183,560092807
1645225200,4952537,1179,560100367
1645228800,4952552,1179,560106496
1645232400,4952591,1178,560114385
1645236000,4952602,1178,560122283
1645239600,4952654,1180,560130867
1645243200,4952692,1180,560140257
1645246800,4952742,1178,560149914
1645250400,4952781,1179,560157976
1645254000,4952869,1180,560168998
1645257600,4952937,1180,560178100
1645261200,4953011,1180,560187983
1645264800,4953071,1180,560197982
1645268400,4953158,1180,560205847
1645272000,4953224,1180,560214029
1645275600,4953286,1179,560225087
1645279200,4953341,1179,560237182
1645282800,4953413,1179,560249318
1645286400,4953473,1179,560262043
1645290000,4953551,1179,560262080
1645293600,4953628,1179,560272743
1645297200,4953672,1181,560282671
1645300800,4953709,1181,560289934
1645304400,4953767,1182,560297822
1645308000,4953810,1182,560306310
1645311600,4953858,1182,560313600
1645315200,4953906,1182,560321833
1645318800,4953945,1183,560329861
1645322400,4953976,1183,560337392
1645326000,4954015,1184,560345791
1645329600,4954051,1184,560354959
1645333200,4954103,1184,560364500
1645336800,4954148,1184,560374221
1645340400,4954190,1184,560381363
1645344000,4954241,1184,560391197
1645347600,4954303,1184,560401578
1645351200,4954328,1184,560412111
1645354800,4954384,1184,560422641
1645358400,4954428,1179,560433647
1645362000,4954465,1184,560445607
1645365600,4954532,1185,560457454
1645369200,4954561,1184,560467810
1645372800,4954605,1184,560480019
1645376400,4954650,1183,560491142
1645380000,4954678,1183,560500719
1645383600,4954713,1185,560507329
1645387200,4954731,1185,560514858
1645390800,4954757,1186,560523032
1645394400,4954778,1186,560530751
1645398000,4954802,1185,560537141
1645401600,4954829,1185,560544562
1645405200,4954872,1186,560552853
1645408800,4954899,1185,560559574
1645412400,4954939,1185,560568031
1645416000,4954984,1185,560578391
1645419600,4955027,1185,560588475
1645423200,4955076,1184,560596722
1645426800,4955133,1185,560604811
1645430400,4955203,1184,560614396
1645434000,4955266,1185,560622766
1645437600,4955318,1186,560632708
1645441200,4955382,1188,560648308
1645444800,4955414,1189,560658538
1645448400,4955448,1189,560670988
1645452000,4955472,1188,560682027
1645455600,4955497,1187,560689722
1645459200,4955536,1186,560702738
1645462800,4955594,1186,560715116
1645466400,4955674,1186,560725419
1645470000,4955749,1186,560734497
1645473600,4955808,1186,560734681
1645477200,4955867,1185,560743049
1645480800,4955928,1185,560751747
1645484400,4955998,1185,560761030
1645488000,4956056,1185,560769887
1645491600,4956110,1186,560776007
1645495200,4956153,1186,560784634
1645498800,4956203,1187,560793623
1645502400,4956273,1188,560799803
1645506000,4956341,1189,560811159
1645509600,4956394,1189,560820172
1645513200,4956473,1188,560828897
1645516800,4956564,1188,560823313
1645520400,4956654,1188,560833936
1645524000,4956747,1188,560845664
1645527600,4956847,1188,560857426
1645531200,4956905,1187,560870235
1645534800,4956981,1187,560864176
1645538400,4957035,1187,560874511
1645542000,4957051,1187,560887610
1645545600,4957074,1187,560901406
1645549200,4957188,1187,560896956
1645552800,4956964,1187,560907922
1645556400,4956750,1187,560917233
1645560000,4956731,1188,560926450
1645563600,4956721,1189,560926810
1645567200,4956666,1189,560935036
1645570800,4956723,1189,560949358
1645574400,4956714,1189,560957021
1645578000,4956323,1187,560956707
1645581600,4956116,1187,560965488
1645585200,4955980,1187,560973769
1645588800,4955963,1184,560983431
1645592400,4955987,1184,560993102
1645596000,4956045,1184,561003476
1645599600,4956090,1184,561013931
1645603200,4956177,1184,561024141
1645606800,4956250,1184,561034916
1645610400,4956355,1184,561045667
1645614000,4956412,1183,561054600
1645617600,4956481,1182,561066633
1645621200,4956494,1182,561075272
1645624800,4956568,1182,561087097
1645628400,4956632,1181,561100501
1645632000,4956694,1182,561112969
1645635600,4956813,1184,561165814
1645639200,4956875,1181,561176795
1645642800,4956940,1180,561185944
1645646400,4956983,1180,561194611
1645650000,4957047,1180,561202397
1645653600,4957089,1179,561211283
1645657200,4957121,1179,561218397
1645660800,4957171,1179,561224130
1645664400,4957204,1179,561232180
1645668000,4957251,1179,561241178
1645671600,4957291,1179,561249583
1645675200,4957350,1179,561261190
1645678800,4957399,1180,561272425
1645682400,4957454,1180,561284710
1645686000,4957518,1180,561294167
1645689600,4957607,1180,561307356
1645693200,4957674,1181,561318788
1645696800,4957762,1180,561330021
1645700400,4957854,1182,561343409
1645704000,4957935,1183,561356686
1645707600,4957985,1183,561367224
1645711200,4958053,1182,561380945
1645714800,4958135,1182,561394630
1645718400,4958198,1183,561395175
1645722000,4958267,1182,561406760
1645725600,4958322,1181,561390031
1645729200,4958335,1181,561397535
1645732800,4958374,1180,561403169
1645736400,4958415,1180,561410818
1645740000,4958452,1181,561418293
1645743600,4958494,1179,561426223
1645747200,4958543,1181,561433524
1645750800,4958584,1182,561441452
1645754400,4958626,1182,561450414
1645758000,4958668,1181,561458834
1645761600,4958720,1182,561468477
1645765200,4958793,1182,561479141
1645768800,4958880,1182,561488635
1645772400,4958938,1183,561496413
1645776000,4959025,1182,561506365
1645779600,4959099,1184,561515978
1645783200,4959178,1184,561524246
1645786800,4959272,1184,561535050
1645790400,4959338,1183,561547280
1645794000,4959389,1183,561558545
1645797600,4959448,1184,561569341
1645801200,4959499,1183,561578681
1645804800,4959560,1183,561585548
1645808400,4959629,1184,561595222
1645812000,4959635,1183,561606494
1645815600,4959681,1183,561615346
1645819200,4959728,1182,561620291
1645822800,4959767,1182,561620137
1645826400,4959813,1183,561628273
1645830000,4959841,1182,561634527
1645833600,4959886,1182,561642850
1645837200,4959933,1182,561650643
1645840800,4959965,1184,561659813
1645844400,4960002,1183,561668707
1645848000,4960047,1183,561678339
1645851600,4960120,1182,561688430
1645855200,4960207,1182,561697335
1645858800,4960274,1182,561706828
1645862400,4960334,1180,561710991
1645866000,4960397,1182,561719439
1645869600,4960452,1182,561725804
1645873200,4960537,1183,561664985
1645876800,4960595,1183,561670339
1645880400,4960675,1182,561678392
1645884000,4960747,1182,561686413
1645887600,4960803,1183,561694539
1645891200,4960871,1183,561705986
1645894800,4960935,1183,561719319
1645898400,4961018,1183,561730667
1645902000,4961087,1184,561740508
1645905600,4961138,1183,561748929
1645909200,4961185,1183,561753312
1645912800,4961232,1183,561759190
1645916400,4961271,1183,561766442
1645920000,4961302,1183,561773886
1645923600,4961338,1183,561780191
1645927200,4961373,1183,561784789
1645930800,4961423,1183,561791648
1645934400,4961485,1182,561793916
1645938000,4961541,1182,561796811
1645941600,4961594,1182,561800191
1645945200,4961655,1182,561796398
1645948800,4961715,1182,561805891
1645952400,4961792,1182,561814488
1645956000,4961852,1183,561817228
1645959600,4961907,1183,561826764
1645963200,4961972,1184,561836707
1645966800,4962031,1184,561845825
1645970400,4961563,1185,561851484
1645974000,4961622,1185,561862056
1645977600,4961689,1185,561871038
1645981200,4961761,1185,561861283
1645984800,4961808,1185,561870430
1645988400,4961857,1185,561878330
1645992000,4961900,1184,561884911
1645995600,4961936,1184,561891175
1645999200,4961992,1183,561899020
1646002800,4962033,1183,561906760
1646006400,4962069,1183,561911240
1646010000,4962107,1184,561919466
1646013600,4962141,1183,561927596
1646017200,4962204,1184,561936499
1646020800,4962252,1184,561947467
1646024400,4962230,1184,561957200
1646028000,4962302,1184,561966292
1646031600,4962377,1183,561975086
1646035200,4962470,1182,561984337
1646038800,4962549,1183,561995222
1646042400,4962613,1183,562006124
1646046000,4962705,1182,562016640
1646049600,4962782,1181,562030758
1646053200,4962832,1181,562042162
1646056800,4962904,1182,562055824
1646060400,4962970,1182,562069184
1646064000,4963029,1182,562052298
1646067600,4963102,1182,562064729
1646071200,4963170,1181,562076283
1646074800,4963235,1181,562086375
1646078400,4963280,1182,562096021
1646082000,4963320,1181,562103659
1646085600,4963365,1182,562103410
1646089200,4963430,1182,562112113
1646092800,4963466,1180,562120305
1646096400,4963515,1181,562128726
1646100000,4963575,1181,562135286
1646103600,4963613,1181,562143036
1646107200,4963672,1182,562149368
1646110800,4963731,1182,562159680
1646114400,4963799,1181,562166424
1646118000,4963864,1181,562176004
1646121600,4963943,1181,562185876
1646125200,4964032,1180,562196138
1646128800,4964105,1181,562205600
1646132400,4964182,1180,562216763
1646136000,4964257,1180,562229374
1646139600,4964303,1179,562241502
1646143200,4964378,1180,562255464
1646146800,4964427,1180,562263655
1646150400,4964510,1180,562277829
1646154000,4964566,1180,562290094
1646157600,4964639,1181,562297502
1646161200,4964689,1180,562307540
1646164800,4964741,1180,562307323
1646168400,4964790,1180,562315507
1646172000,4964849,1181,562324114
1646175600,4964908,1181,562332229
1646179200,4964961,1180,562333223
1646182800,4964996,1180,562341948
1646186400,4965043,1180,562351340
1646190000,4965105,1179,562361466
1646193600,4965199,1180,562372540
1646197200,4965281,1180,562383080
1646200800,4965362,1181,562392158
1646204400,4965454,1181,562402341
1646208000,4965559,1181,562412753
1646211600,4965692,1180,562422999
1646215200,4965801,1180,562429594
1646218800,4965892,1180,562438862
1646222400,4965996,1179,562450737
1646226000,4966089,1178,562460455
1646229600,4966156,1178,562472497
1646233200,4966224,1179,562479302
1646236800,4966315,1179,562493340
1646240400,4966388,1179,562504804
1646244000,4966447,1179,562511743
1646247600,4966492,1181,562520538
1646251200,4966532,1179,562529258
1646254800,4966582,1179,562537636
1646258400,4966638,1179,562546812
1646262000,4966693,1179,562552533
1646265600,4966746,1181,562559365
1646269200,4966819,1182,562566865
1646272800,4966874,1182,562574851
1646276400,4966941,1182,562582183
1646280000,4966997,1182,562592183
1646283600,4967083,1180,562599896
1646287200,4967161,1180,562607018
1646290800,4967245,1180,562615272
1646294400,4967344,1180,562625163
1646298000,4967415,1180,562635302
1646301600,4967488,1181,562646327
1646305200,4967552,1180,562659563
1646308800,4967631,1180,562672024
1646312400,4967709,1180,562683270
1646316000,4967745,1179,562695111
1646319600,4967816,1180,562705805
1646323200,4967887,1181,562717055
1646326800,4967954,1181,562725489
1646330400,4968021,1181,562734189
1646334000,4968071,1181,562741127
1646337600,4968140,1180,562745650
1646341200,4968169,1179,562750647
1646344800,4968208,1179,562756209
1646348400,4968261,1178,562761829
1646352000,4968310,1178,562765241
1646355600,4968338,1179,562770241
1646359200,4968394,1180,562778500
1646362800,4968439,1179,562787188
1646366400,4968506,1179,562799812
1646370000,4968554,1180,562809212
1646373600,4968632,1180,562818168
1646377200,4968710,1181,562803935
1646380800,4968806,1179,562813643
1646384400,4968908,1180,562824975
1646388000,4968980,1178,562836532
1646391600,4969055,1178,562848949
1646395200,4969146,1178,562861290
1646398800,4969165,1179,562869511
1646402400,4969237,1179,562884353
1646406000,4969305,1179,562897025
1646409600,4969370,1178,562910635
1646413200,4969423,1179,562923011
1646416800,4969497,1179,562935463
1646420400,4969556,1179,562944386
1646424000,4969609,1178,562952978
1646427600,4969663,1178,562955185
1646431200,4969724,1178,562951419
1646434800,4969768,1179,562959168
1646438400,4969815,1179,562967788
1646442000,4969829,1179,562976244
1646445600,4969865,1178,562984999
1646449200,4969919,1178,562994516
1646452800,4969972,1180,563003267
1646456400,4970023,1180,563013052
1646460000,4970061,1179,563023541
1646463600,4970112,1177,563033203
1646467200,4970168,1174,563042509
1646470800,4970255,1173,563053670
1646474400,4970313,1174,563062944
1646478000,4970366,1174,563073240
1646481600,4970433,1174,563082033
1646485200,4970502,1174,563087389
1646488800,4970561,1175,563098800
1646492400,4970612,1175,563108436
1646496000,4970679,1177,563122036
1646499600,4970759,1177,563134607
1646503200,4970831,1177,563142751
1646506800,4970881,1177,563151732
1646510400,4970936,1176,563160126
1646514000,4970985,1177,563164373
1646517600,4971019,1177,563171221
1646521200,4971074,1178,563178529
1646524800,4971112,1177,563185862
1646528400,4971154,1178,563185144
1646532000,4971202,1176,563194101
1646535600,4971251,1176,563201823
1646539200,4971319,1176,563210483
1646542800,4971369,1176,563219963
1646546400,4971423,1180,563227737
1646550000,4971499,1179,563235913
1646553600,4971576,1178,563245137
1646557200,4971626,1178,563254172
1646560800,4971695,1178,563264801
1646564400,4971754,1177,563274759
1646568000,4971807,1177,563286510
1646571600,4971837,1177,563296173
1646575200,4971879,1176,563307623
1646578800,4971936,1177,563319071
1646582400,4971987,1177,563331022
1646586000,4972049,1177,563342017
1646589600,4972110,1179,563319516
1646593200,4972169,1178,563328423
1646596800,4972222,1177,563335694
1646600400,4972262,1178,563343058
1646604000,4972308,1179,563350445
1646607600,4972367,1179,563358321
1646611200,4972415,1179,563366485
1646614800,4972461,1178,563374531
1646618400,4972515,1179,563382863
1646622000,4972564,1179,563390835
1646625600,4972631,1179,563399967
1646629200,4972693,1177,563408666
1646632800,4972757,1178,563417388
1646636400,4972827,1179,563424747
1646640000,4972874,1178,563424465
1646643600,4972991,1180,563434525
1646647200,4973080,1181,563444072
1646650800,4973153,1180,563453794
1646654400,4973225,1178,563464714
1646658000,4973275,1178,563476719
1646661600,4973300,1179,563485012
1646665200,4973358,1179,563497017
1646668800,4973434,1180,563508735
1646672400,4973519,1181,563521568
1646676000,4973572,1181,563532123
1646679600,4973634,1179,563542013
1646683200,4973684,1180,563551049
1646686800,4973718,1179,563558766
1646690400,4973762,1179,563566612
1646694000,4973801,1179,563574340
1646697600,4973854,1179,563583043
1646701200,4973888,1179,563591584
1646704800,4973926,1178,563601423
1646708400,4973982,1179,563610914
1646712000,4974029,1179,563621040
1646715600,4974089,1179,563630576
1646719200,4974176,1180,563637888
1646722800,4974258,1180,563628760
1646726400,4974328,1180,563638424
1646730000,4974399,1180,563648858
1646733600,4974475,1182,563658761
1646737200,4974565,1182,563670747
1646740800,4974623,1182,563682458
1646744400,4974682,1182,563696517
1646748000,4974732,1182,563709103
1646751600,4974807,1182,563723448
1646755200,4974870,1181,563734990
1646758800,4974950,1180,563745968
1646762400,4975013,1180,563756130
1646766000,4975054,1179,563764436
1646769600,4975110,1180,563775249
1646773200,4975149,1178,563781420
1646776800,4975188,1179,563786834
1646780400,4975227,1179,563794359
1646784000,4975262,1179,563800751
1646787600,4975309,1179,563809298
1646791200,4975353,1179,563817869
1646794800,4975393,1179,563824890
1646798400,4975434,1179,563833516
1646802000,4975497,1178,563842001
1646805600,4975556,1178,563847511
1646809200,4975639,1178,563852878
1646812800,4975733,1178,563859867
1646816400,4975822,1178,563865965
1646820000,4975888,1178,563871906
1646823600,4975962,1178,563879556
1646827200,4976014,1179,563890369
1646830800,4976087,1178,563878822
1646834400,4976161,1179,563890512
1646838000,4976208,1179,563897742
1646841600,4976262,1179,563905887
1646845200,4976340,1179,563917191
1646848800,4976385,1180,563928059
1646852400,4976437,1180,563938215
1646856000,4976487,1180,563947039
1646859600,4976424,1179,563954015
1646863200,4976478,1179,563959680
1646866800,4976519,1179,563967935
1646870400,4976553,1180,563975712
1646874000,4976592,1180,563983537
1646877600,4976641,1180,563992822
1646881200,4976688,1180,564002335
1646884800,4976750,1180,564012382
1646888400,4976816,1181,564021072
1646892000,4976880,1181,564002819
1646895600,4976947,1181,564010198
1646899200,4977011,1181,564019203
1646902800,4977091,1181,564028842
1646906400,4977179,1181,564040118
1646910000,4977263,1181,564052130
1646913600,4977319,1180,564060523
1646917200,4977400,1180,564073566
1646920800,4977469,1180,564087931
1646924400,4977514,1180,564101550
1646928000,4977600,1180,564115785
1646931600,4977660,1181,564127494
1646935200,4977724,1182,564139173
1646938800,4977787,1182,564148387
1646942400,4977837,1182,564157600
1646946000,4977890,1182,564165781
1646949600,4977931,1181,564174066
1646953200,4977971,1179,564183539
1646956800,4977995,1179,564192236
1646960400,4978046,1178,564202503
1646964000,4978082,1178,564211394
1646967600,4978139,1177,564220586
1646971200,4978192,1178,564230843
1646974800,4978251,1177,564241476
1646978400,4978321,1177,564251701
1646982000,4978395,1177,564261140
1646985600,4978484,1177,564272202
1646989200,4978560,1177,564282217
1646992800,4978649,1176,564292343
1646996400,4978744,1176,564305379
1647000000,4978813,1179,564316526
1647003600,4978890,1179,564329096
1647007200,4978959,1179,564342265
1647010800,4979042,1179,564354911
1647014400,4979128,1177,564367731
1647018000,4979192,1177,564379988
1647021600,4979265,1177,564388103
1647025200,4979325,1178,564394992
1647028800,4979392,1176,564403591
1647032400,4979437,1176,564412302
1647036000,4979499,1178,564420507
1647039600,4979537,1178,564427839
1647043200,4979585,1178,564435634
1647046800,4979622,1178,564439206
1647050400,4979661,1179,564448504
1647054000,4979710,1179,564457054
1647057600,4979770,1178,564466644
1647061200,4979860,1178,564476757
1647064800,4979990,1177,564460115
1647068400,4980083,1177,564469087
1647072000,4980167,1178,564479110
1647075600,4980273,1179,564489450
1647079200,4980347,1180,564499692
1647082800,4980422,1181,564511732
1647086400,4980473,1181,564522674
1647090000,4980523,1180,564533990
1647093600,4980587,1180,564545824
1647097200,4980649,1179,564557620
1647100800,4980720,1178,564568638
1647104400,4980778,1175,564580656
1647108000,4980839,1176,564590377
1647111600,4980898,1177,564598892
1647115200,4980965,1177,564605544
1647118800,4981010,1177,564611030
1647122400,4981061,1176,564617015
1647126000,4981108,1177,564624564
1647129600,4981152,1177,564629079
1647133200,4981176,1178,564637286
1647136800,4981225,1178,564645814
1647140400,4981264,1178,564653539
1647144000,4981330,1178,564663553
1647147600,4981365,1178,564673697
1647151200,4981418,1178,564679280
1647154800,4981466,1177,564687343
1647158400,4981521,1176,564696676
1647162000,4981559,1176,564698484
1647165600,4981604,1176,564708575
1647169200,4981651,1173,564719243
1647172800,4981711,1173,564725268
1647176400,4981765,1173,564737528
1647180000,4981813,1171,564749743
1647183600,4981865,1172,564753740
1647187200,4981921,1173,564761617
1647190800,4981979,1172,564769463
1647194400,4982036,1172,564778359
1647198000,4982092,1175,564785999
1647201600,4982142,1175,564792779
1647205200,4982195,1177,564797062
1647208800,4982213,1177,564802741
1647212400,4982263,1177,564810030
1647216000,4982299,1176,564813960
1647219600,4982338,1176,564819757
1647223200,4982381,1176,564825688
1647226800,4982432,1177,564834111
1647230400,4982492,1177,564844892
1647234000,4982560,1177,564853385
1647237600,4982621,1175,564853126
1647241200,4982746,1172,564862139
1647244800,4982862,1172,564871530
1647248400,4983004,1173,564882412
1647252000,4983098,1174,564893076
1647255600,4983185,1174,564902427
1647259200,4983265,1177,564914280
1647262800,4983255,1178,564927110
1647266400,4983312,1176,564941119
1647270000,4983374,1177,564953635
1647273600,4983444,1176,564967229
1647277200,4983513,1177,564978950
1647280800,4983576,1178,564988975
1647284400,4983640,1177,564998376
1647288000,4983686,1176,565006411
1647291600,4983695,1176,565014147
1647295200,4983736,1176,565023322
1647298800,4983786,1176,565007939
1647302400,4983826,1176,565014479
1647306000,4983868,1176,565023349
1647309600,4983899,1176,565031537
1647313200,4983972,1176,565040849
1647316800,4984034,1176,565051557
1647320400,4984105,1176,565060718
1647324000,4984169,1175,565069031
1647327600,4984235,1175,565077918
1647331200,4984312,1177,565088273
1647334800,4984375,1177,565098741
1647338400,4984487,1177,565106322
1647342000,4984587,1177,565117378
1647345600,4984681,1177,565129217
1647349200,4984759,1178,565140479
1647352800,4984835,1177,565152052
1647356400,4984877,1177,565162984
1647360000,4984944,1176,565173735
1647363600,4985032,1174,565186308
1647367200,4985086,1174,565194911
1647370800,4985147,1172,565203077
1647374400,4985179,1172,565206252
1647378000,4985220,1172,565211888
1647381600,4985262,1172,565217072
1647385200,4985301,1172,565224282
1647388800,4985351,1172,565231620
1647392400,4985392,1173,565239758
1647396000,4985444,1173,565247740
1647399600,4985487,1172,565255384
1647403200,4985545,1172,565261502
1647406800,4985621,1171,565269737
1647410400,4985683,1171,565275512
1647414000,4985834,1172,565281868
1647417600,4985989,1172,565289801
1647421200,4986075,1171,565297740
1647424800,4986154,1171,565307002
1647428400,4986252,1172,565318953
1647432000,4986315,1172,565328167
1647435600,4986404,1171,565339937
1647439200,4986493,1171,565351282
1647442800,4986542,1172,565361908
1647446400,4986621,1172,565384491
1647450000,4986691,1172,565399111
1647453600,4986770,1171,565410214
1647457200,4986837,1171,565418075
1647460800,4986878,1172,565425695
1647464400,4986928,1173,565432493
1647468000,4986964,1172,565438032
1647471600,4986998,1172,565445839
1647475200,4987033,1173,565453528
1647478800,4987065,1172,565459366
1647482400,4987094,1173,565462446
1647486000,4987146,1173,565470640
1647489600,4987221,1173,565479974
1647493200,4987294,1173,565488592
1647496800,4987360,1173,565494988
1647500400,4987430,1174,565502182
1647504000,4987483,1174,565511238
1647507600,4987529,1174,565519895
1647511200,4987551,1174,565528749
1647514800,4987700,1173,565540415
1647518400,4987774,1172,565551864
1647522000,4987844,1170,565558509
1647525600,4987917,1171,565568788
1647529200,4987971,1175,565581442
1647532800,4988052,1175,565591006
1647536400,4988133,1175,565602277
1647540000,4988190,1174,565611265
1647543600,4988244,1174,565619239
1647547200,4988278,1173,565626665
1647550800,4988308,1170,565633326
1647554400,4988335,1171,565637786
1647558000,4988365,1170,565644667
1647561600,4988399,1170,565651175
1647565200,4988435,1170,565658871
1647568800,4988480,1170,565667682
1647572400,4988536,1170,565676382
1647576000,4988603,1170,565686198
1647579600,4988662,1170,565692902
1647583200,4988700,1169,565696932
1647586800,4988751,1170,565703186
1647590400,4988814,1170,565711894
1647594000,4988883,1171,565720515
1647597600,4988936,1173,565730526
1647601200,4989016,1173,565742664
1647604800,4989077,1173,565754881
1647608400,4989127,1172,565768511
1647612000,4989186,1174,565781235
1647615600,4989252,1174,565794616
1647619200,4989313,1174,565807914
1647622800,4989390,1173,565819118
1647626400,4989446,1173,565829969
1647630000,4989483,1173,565839088
1647633600,4989528,1172,565848206
1647637200,4989570,1168,565855336
1647640800,4989610,1168,565862473
1647644400,4989675,1168,565869321
1647648000,4989687,1169,565876595
1647651600,4989718,1169,565884403
1647655200,4989770,1172,565875684
1647658800,4989831,1172,565882452
1647662400,4989875,1172,565889468
1647666000,4989924,1172,565897110
1647669600,4989962,1172,565904410
